File,Description,mean_W,ci_low_W,ci_high_W,mean_U,ci_low_U,ci_high_U,max_W,ci_low_max_W,ci_high_max_W,min_W,ci_low_min_W,ci_high_min_W,mean_utilization_Q1,ci_low_utilization_Q1,ci_high_utilization_Q1,mean_utilization_Q2,ci_low_utilization_Q2,ci_high_utilization_Q2
Config5367,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5368,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5369,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5370,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5373,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5374,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5375,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5376,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5377,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5378,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5379,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5380,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5383,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5384,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5385,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5386,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5387,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5388,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5389,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5390,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5393,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5394,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5395,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5396,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5397,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5398,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5399,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5400,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5403,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.2s, m2=0.4s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5196.813631272373,5141.395259966839,5252.232002577906,-5197.682024294993,-5253.101033359708,-5142.263015230279,9994.092332288308,5141.395259966839,5252.232002577906,500.232871610088,5141.395259966839,5252.232002577906,8.836264027569144e-05,8.749471576126353e-05,8.923056479011935e-05,5.275931201857128e-05,5.2361574864289576e-05,5.3157049172852984e-05
Config5404,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.2s, m2=0.4s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5193.763886334369,5138.697276427945,5248.830496240793,-5194.991445660677,-5250.058948942318,-5139.923942379035,9996.058060547237,5138.697276427945,5248.830496240793,500.043751860396,5138.697276427945,5248.830496240793,8.672274737663688e-05,8.587380074114697e-05,8.75716940121268e-05,9.87264290650607e-05,9.768590721634144e-05,9.976695091377998e-05
Config5405,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.2s, m2=0.4s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5226.140790113961,5171.248218954592,5281.03336127333,-5227.426490270638,-5282.319100691948,-5172.5338798493285,9998.872650935951,5171.248218954592,5281.03336127333,500.131725315269,5171.248218954592,5281.03336127333,8.681309141418526e-05,8.598765211027362e-05,8.76385307180969e-05,5.245764045533232e-05,5.206815387094611e-05,5.2847127039718525e-05
Config5406,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.2s, m2=0.4s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5196.152311395896,5140.919137810542,5251.385484981249,-5196.303867637265,-5251.537599844919,-5141.070135429612,9999.31407521579,5140.919137810542,5251.385484981249,500.424480975269,5140.919137810542,5251.385484981249,8.838607035531201e-05,8.751673219809365e-05,8.925540851253036e-05,9.842519685039369e-05,9.7396681594061e-05,9.945371210672637e-05
Config5407,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.2s, m2=0.4s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5228.353987807734,5173.311816133869,5283.396159481598,-5229.082622534038,-5284.125076627545,-5174.040168440531,9999.284388773489,5173.311816133869,5283.396159481598,501.32275373761,5173.311816133869,5283.396159481598,8.920606601248885e-05,8.833551744981615e-05,9.007661457516155e-05,5.2485172938644846e-05,5.209454336451148e-05,5.287580251277821e-05
Config5408,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.2s, m2=0.4s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5233.459242718752,5178.367087441057,5288.551397996446,-5236.50940394647,-5291.601755972549,-5181.417051920392,9997.521632482947,5178.367087441057,5288.551397996446,500.045620757615,5178.367087441057,5288.551397996446,8.62663906142167e-05,8.543907162229703e-05,8.709370960613637e-05,9.564801530368245e-05,9.467973714516809e-05,9.661629346219682e-05
